Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
204,B0028C44Z0,A2Q8F5N7HQXWDW,Bell Girl,0,0,4,1316908800,A huge hit at the office!,i keep a case of these in my office and always have at least a tin or two on my desk for visitors to help themselves to some folks stop by just to grab some mints and others pop them like candy while we meet when i find someone who keeps coming back for more i just give them their own tin one coworker asked me to save the tins for her so she could use them as pillboxes and safety pin boxes like i said theyre a real hit since i wouldnt be able to keep my hands off a candy dish this is a good alternative to have around and its nice to have them around if i have garlic for lunch i gave the item 4 stars because they arent as tasty as the sugar version of the mints  but what sugar free item is as good as its full sugar counterpart and because of the fact that each tin is wrapped in plastic which seems like a waste and is irritating to remove although i totally get why they wrap it  it still doesnt make it easy to deal with
205,B0028C44Z0,A2RMYCQIST622H,Dan,1,2,5,1322438400,"Love 'em, they're great!",the tiny altoids are great for a quick breath freshening and the small box is great for portability its full but compactbr br i havent run out yet and probably wont for a couple months but i cant wait to buy it again
206,B0028C44Z0,A27D5IRAIGLOG5,Texan Gal,1,2,5,1271635200,Love these!,i loved these wintergreen altoid smalls so much i had to come write a review the packaging is small for convenience and the altoids are smaller as well with a square shape blue hue and even more delicious taste in my opinion i definitely prefer them over the regularsize altoids and will continue purchasing them highly recommended
207,B0028C44Z0,A5F7YR0G7H9HR,Ma J. Vargas Peña,0,1,5,1315180800,fresh!,fresh scent and taste easy to eat one tin in few hours i use them as favors and everyone loved them
208,B0028C44Z0,A2E0MNOYZI00VW,Deborah Laux,1,3,5,1314662400,Wintergreen Me,hard to find the wintergreen smalls sugar free as stores only have the red smalls peppermint such a common flavor the wintergreen is refreshing and absolutely delicious driving cross country if someone cuts me off i turn to my daughter with my hand out and say wintergreen me she pulls one out puts it in my hand and all is right with the world
209,B0028C44Z0,A3BJ9NS09YGQT5,"Atl Chris ""Atl Chris""",0,3,1,1314489600,These just don't do it for me as breath mints,to me these are nothing like the regular altoids and are not breath mints they are pleasanttasting little candies in a cute convenient tin and thats as far as it goes the mintiness is just not strong and the wintergreens are definitely weaker than the peppermint minis im not a dragonbreath person but still one of these mints is too small to have any effect on my breath four or five will freshen my breath for a short while  maybe 15 minutes at this point i think the icebreakers frost mints are the best as sugar free breath mints
210,B0009XLVGA,A3S84SEN2Z6DZU,"EJ ""Seayhorse""",2,2,5,1299283200,"better than average, more expensive than average.",we have fed our cats a lot of stuff these 2 boy cats are not picky eaters they loved the purina they loved the nutro they loved the iams they love whatever we feed thembr br this review is based on what we their affectionate owners love after a certain age we were instructed by the vet to consider senior foods and lower carb foods because the catties were fatties we tried a few types of food some evinced no change some made the litter superstink  some had too small a kibble and the cats barfed it up because they didnt have to chew it to swallow itbr br this felidae has done the trick no problems to speak of it is consistent in the litter and bearable on the nose the cats love it the kibble is sized appropriate to chewing and heres the kickerbr after feeding the cats felidae their demeanor improved their coats are super soft and lush both are new improvements we can directly attribute to this food were now loyal felidae consumersbr br additionally the absence of corn product in the feed seems to lessen or remove the reactions of our friends with catallergies
211,B0009XLVGA,A2U3Z5S70AE80V,Margaret,2,2,5,1267920000,My cat loves it!,i started my cat on felidae platinum about 3 weeks ago and she loves it shes an older cat somewhat overweight and had a grouchy temperament i first mixed it with her previous food and she figured out which was which  she ate the felidae and left the old food shes now been on just the felidae for about ten days now off the old food entirely and she is a much sweeter happier cat i think it must agree with her better or be more easily digested or something in any case i am a happy purchaser of felidae i dont agree with the previous reviewer that cats dont like it clearly mine does
212,B0009XLVGA,ATHUN0PJ0MG0P,"R. Cross ""LVWolfman""",1,1,5,1315008000,Great For Fat Cats and Senior Citizens,we have three cats the youngest is about eleven years old another is fifteen and our oldest is well ancient  that is what the vet told us ten years ago  the youngest is a blob  when he lays down he looks like a footstool the other two are arthritic and skinnybr br since we had such success with canidae platinum for senior dogs i figured that wed give it a try for our cats  id had them on low ash purina one urinary tract formula for their entire lives and thankfully we had no ut problemsbr br buster the youngest is still a blob after six months plus on felidae for senior and overweight cats  however the other two are now much more active and we can tell that they are really feeling better since we changed their food to felidae  even prissy the ancient one has started to play and tease the dogs by getting them to chase her where before when she was on purina one all she wanted to do was to sleepbr br i think that if you can get your cat on this fairly early in their weight problems itll be more effectivebr br however the glucosamine will certainly help your older fur balls have a happier life
213,B0009XLVGA,A2LWOW7SO2QPML,JHexatthewheel,0,1,2,1310515200,Nearly killed the cats,too much of a good thing we worked this kibble in over time slowly shifting the percentage of felidae to national junkfood brand until the bowl was all natural by this time the cats couldnt keep it in or down what a mess weve moved on
214,B0009XLVGA,A1NHQNQ3TVXTZF,"Desert Girl ""chrissylovesherhusband""",3,10,1,1220227200,CHANGED FORMULA MAKES CATS SICK!!!!,as with canidae felidae has also changed their formula  cats do not like change when it comes to their food  and they just had to change it without putting it on their label  we noticed the color of the food had changed and so did the smell  as you will notice i have also reviewd the canidae and this all happened the same time the dogs were having issuesbr br prior to the change in food we had almost lost two of our cats because we had moved to a new home  if cats get upset because of a change in enviorment or a loud noise they can stop eating  it depends on the cat  two of them had stopped eating and had lost a lot of weight  we took them to the vet and it took months to get them back to normal  it has been a year since then and they are better  then the formula for this food changedbr br we started to noitce they were not eating as much and it started to bug us  we asked the shop owner of the feed store and she had no knowledge of any change to the food  it wasnt until the we were in there with other customers yelling about their dogs food making their dogs sick  right away we changed the cats food and they started chowing down and havent suffered one bit like our dogs havebr br cats are sensitve animals and changes to thier food could cause them to stop eating  anyone thinking of purchasing this food should not do it  we have 5 rescued and fixed cats none of which are picky eaters and the change in this formula could have been the death of them had we not found out about the change in their formulabr br i urge anyone that has had these problems to go to the consumer affairs website and also the fda website and write a letter to them to let them know how this has affected your animal  as with canidae they do not care how the change has affected my animals and tell me not to buy it  this is just horrible
